CustomerID,OrderID,Channel,PaymentType,Brand,Shop,Promotion,SalePrice, Sale_Price ," 23,000 ",SaleDate,Reference
CTM78157,OTS777,Offline,Tiền mặt,Asus,Thế giới di động,Có,14420000," 14,420,000 ",,12/24/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM78341,OTS47131,Online,Thẻ,Acer,Nguyễn Kim,Không,14327000," 14,327,000 ",,11/23/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM78341,OTS422,Offline,Tiền mặt,Lenovo,Điện máy xanh,Có,14840000," 14,840,000 ",,12/18/2020,Nhân viên cửa hàng bán Laptop
CTM78356,OTS338,Offline,Tiền mặt,Acer,Techcare,Có,13580000," 13,580,000 ",,12/28/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM78509,OTS908,Online,Thẻ,Lenovo,Phong Vũ,Không,19290000," 19,290,000 ",,6/20/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM7862,OTS128,Online,Thẻ,HP,FPT Shop,Có,15560000," 15,560,000 ",,2/13/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM7862,OTS80089,Online,Thẻ,Acer,Nguyễn Kim,Không,16717000," 16,717,000 ",,2/27/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM7862,OTS77043,Offline,Thẻ,MSI,Nguyễn Kim,Không,9178000," 9,178,000 ",,10/23/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM78667,OTS1042,Offline,Tiền mặt,Asus,Thế giới di động,Không,12330000," 12,330,000 ",,1/19/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM78762,OTS628,Offline,Thẻ,Dell,Thế giới di động,Có,19580000," 19,580,000 ",,3/29/2020,Mạng xã hội
CTM78895,OTS424,Online,Thẻ,Acer,Viettel Store,Có,10740000," 10,740,000 ",,11/25/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM78920,OTS943,Offline,Thẻ,Lenovo,FPT Shop,Có,10160000," 10,160,000 ",,8/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM78960,OTS1089,Offline,Tiền mặt,Asus,Thế giới di động,Có,12930000," 12,930,000 ",,1/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM79016,OTS820,Offline,Tiền mặt,HP,Thế giới di động,Có,12030000," 12,030,000 ",,2/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM79017,OTS433,Offline,Tiền mặt,Asus,FPT Shop,Có,10160000," 10,160,000 ",,11/21/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM79056,OTS910,Offline,Tiền mặt,Asus,FPT Shop,Có,10980000," 10,980,000 ",,3/28/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM79129,OTS696,Offline,Tiền mặt,Asus,Techcare,Có,12240000," 12,240,000 ",,8/22/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM79180,OTS445,Offline,Thẻ,Acer,Điện máy xanh,Không,13110000," 13,110,000 ",,4/4/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM79223,OTS955,Offline,Tiền mặt,Lenovo,FPT Shop,Có,19000000," 19,000,000 ",,12/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Website"
CTM79224,OTS1092,Offline,Tiền mặt,Apple,FPT Shop,Không,"$2,168 "," 49,864,000 ",,10/14/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM79224,OTS62082,Offline,Tiền mặt,Asus,Phong Vũ,Có,14457000," 14,457,000 ",,12/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM79231,OTS940,Online,Thẻ,Lenovo,FPT Shop,Có,18800000," 18,800,000 ",,6/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM79387,OTS787,Offline,Thẻ,Dell,FPT Shop,Có,12570000," 12,570,000 ",,4/29/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM79451,OTS991,Online,Thẻ,HP,Thế giới di động,Có,19860000," 19,860,000 ",,2/6/2020,"Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM79465,OTS767,Offline,Thẻ,HP,FPT Shop,Không,18220000," 18,220,000 ",,12/19/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM79523,OTS243,Online,Thẻ,HP,Viễn thông A,Có,12560000," 12,560,000 ",,9/3/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM79874,OTS462,Offline,Tiền mặt,Dell,Viễn thông A,Có,13740000," 13,740,000 ",,11/19/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM79956,OTS222,Offline,Thẻ,Dell,FPT Shop,Có,13990000," 13,990,000 ",,6/16/2020,"Thông qua người thân, bạn bè"
CTM800,OTS267,Offline,Thẻ,Apple,Khác,Có,24760000," 24,760,000 ",,1/9/2020,"Nhân viên cửa hàng bán Laptop, Website"
CTM800,OTS4711,Online,Thẻ,Acer,Techcare,Không,14459000," 14,459,000 ",,6/9/2020,"Thông qua người thân, bạn bè"
CTM800,OTS19573,Online,Thẻ,MSI,Viễn thông A,Có,9461000," 9,461,000 ",,8/21/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM80011,OTS588,Offline,Thẻ,Acer,FPT Shop,Có,14160000," 14,160,000 ",,7/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM80045,OTS712,Offline,Thẻ,Lenovo,Thế giới di động,Có,8430000," 8,430,000 ",,3/27/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM80056,OTS70047,Online,Thẻ,MSI,Phong Vũ,Không,23214000," 23,214,000 ",,8/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM80056,OTS649,Online,Thẻ,Acer,Thế giới di động,Không,12010000," 12,010,000 ",,9/30/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM80210,OTS636,Offline,Thẻ,Acer,Khác,Không,7430000," 7,430,000 ",,1/2/2020,"Thông qua người thân, bạn bè"
CTM80210,OTS51623,Offline,Thẻ,Asus,Techcare,Không,10046000," 10,046,000 ",,4/17/2020,"Phương tiện truyền thông (báo, tivi,...)"
CTM80325,OTS355,Online,Thẻ,Apple,FPT Shop,Có,24350000," 24,350,000 ",,7/24/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM80337,OTS2096,Online,Thẻ,Acer,Điện máy xanh,Không,"$2,947 "," 67,781,000 ",,4/11/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM80337,OTS233,Offline,Tiền mặt,Dell,Viettel Store,Có,14480000," 14,480,000 ",,5/7/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM80412,OTS160,Offline,Tiền mặt,Dell,Thế giới di động,Có,19040000," 19,040,000 ",,9/10/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM80540,OTS978,Offline,Thẻ,Asus,FPT Shop,Có,14740000," 14,740,000 ",,11/16/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM80660,OTS759,Offline,Tiền mặt,Asus,Techcare,Có,3050000," 3,050,000 ",,2/14/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM80710,OTS57310,Online,Thẻ,Asus,Nguyễn Kim,Có,11642000," 11,642,000 ",,2/29/2020,Nhân viên cửa hàng bán Laptop
CTM80710,OTS609,Offline,Tiền mặt,Microsoft,Techcare,Không,18150000," 18,150,000 ",,8/13/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM81227,OTS340,Offline,Tiền mặt,Apple,FPT Shop,Không,"$1,646 "," 37,858,000 ",,11/23/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website, Khác"
CTM81259,OTS527,Online,Thẻ,HP,Thế giới di động,Có,10500000," 10,500,000 ",,7/22/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM81357,OTS103,Online,Thẻ,Lenovo,FPT Shop,Không,9260000," 9,260,000 ",,9/17/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM81477,OTS359,Online,Thẻ,Dell,Điện máy xanh,Không,12520000," 12,520,000 ",,6/17/2020,"Nhờ người có chuyên môn tư vấn, Phương tiện truyền thông (báo, tivi,...), Website"
CTM8154,OTS1022,Offline,Tiền mặt,HP,Thế giới di động,Có,10250000," 10,250,000 ",,10/8/2020,"Phương tiện truyền thông (báo, tivi,...), Website"
CTM81540,OTS411,Offline,Thẻ,Microsoft,Viettel Store,Có,16290000," 16,290,000 ",,3/17/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM81567,OTS469,Online,Thẻ,Lenovo,Thế giới di động,Có,3420000," 3,420,000 ",,3/29/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM81567,OTS82011,Online,Thẻ,MSI,Nguyễn Kim,Có,"$2,090 "," 48,070,000 ",,7/16/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM81638,OTS69231,Online,Thẻ,Asus,Techcare,Có,4092000," 4,092,000 ",,1/25/2020,"Thông qua người thân, bạn bè"
CTM81638,OTS1077,Offline,Thẻ,Asus,Điện máy xanh,Không,15640000," 15,640,000 ",,10/16/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM81643,OTS118,Online,Thẻ,Apple,Khác,Không,"$1,567 "," 36,041,000 ",,4/16/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM81720,OTS14629,Online,Thẻ,MSI,Viễn thông A,Không,13443000," 13,443,000 ",,2/23/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM81720,OTS389,Offline,Tiền mặt,Dell,Nguyễn Kim,Có,5420000," 5,420,000 ",,5/7/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM8176,OTS715,Offline,Tiền mặt,Lenovo,Thế giới di động,Có,6070000," 6,070,000 ",,9/11/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM81885,OTS83,Offline,Tiền mặt,Asus,Viễn thông A,Không,13720000," 13,720,000 ",,2/18/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM81917,OTS52,Online,Thẻ,Asus,Điện máy xanh,Không,15260000," 15,260,000 ",,2/4/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM8193,OTS9,Offline,Tiền mặt,HP,Phong Vũ,Có,12060000," 12,060,000 ",,1/27/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM81940,OTS97,Offline,Tiền mặt,Asus,Khác,Có,16270000," 16,270,000 ",,9/13/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM82054,OTS251,Online,Thẻ,Acer,Phong Vũ,Có,13880000," 13,880,000 ",,1/5/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM82100,OTS43,Online,Thẻ,Dell,FPT Shop,Không,12190000," 12,190,000 ",,9/6/2020,Nhờ người có chuyên môn tư vấn
CTM82173,OTS547,Offline,Thẻ,Apple,FPT Shop,Không,5740000," 5,740,000 ",,8/27/2020,"Thông qua người thân, bạn bè"
CTM82200,OTS470,Online,Thẻ,HP,Phong Vũ,Có,11430000," 11,430,000 ",,12/25/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM82229,OTS891,Offline,Tiền mặt,Dell,Khác,Có,10400000," 10,400,000 ",,3/23/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM82286,OTS511,Online,Thẻ,Dell,Phong Vũ,Có,10880000," 10,880,000 ",,4/20/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM82552,OTS473,Online,Thẻ,Apple,Thế giới di động,Có,"$2,618 "," 60,214,000 ",,7/28/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM82780,OTS59,Offline,Tiền mặt,Asus,Viettel Store,Không,14680000," 14,680,000 ",,8/7/2020,Website
CTM82899,OTS3,Offline,Thẻ,Asus,Điện máy xanh,Không,13500000," 13,500,000 ",,2/2/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM82917,OTS981,Offline,Thẻ,Asus,Thế giới di động,Có,7980000," 7,980,000 ",,2/8/2020,"Thông qua người thân, bạn bè"
CTM82992,OTS539,Online,Thẻ,Acer,Techcare,Có,12420000," 12,420,000 ",,12/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM83000,OTS104,Offline,Thẻ,Asus,Thế giới di động,Không,13420000," 13,420,000 ",,12/25/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM8302,OTS280,Offline,Thẻ,Dell,Techcare,Có,15750000," 15,750,000 ",,7/23/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM83049,OTS50135,Online,Thẻ,Asus,Điện máy xanh,Không,12821000," 12,821,000 ",,1/22/2020,Mạng xã hội
CTM83049,OTS876,Offline,Tiền mặt,HP,Phong Vũ,Có,10920000," 10,920,000 ",,6/28/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM83049,,Online,Thẻ,Asus,Viễn thông A,Có,10177000," 10,177,000 ",,8/18/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM83076,OTS83754,Online,Thẻ,MSI,Nguyễn Kim,Không,13056000," 13,056,000 ",,1/24/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM83076,OTS115,Offline,Tiền mặt,Acer,FPT Shop,Có,7340000," 7,340,000 ",,7/17/2020,Nhân viên cửa hàng bán Laptop
CTM83104,OTS725,Offline,Thẻ,Asus,Techcare,Có,3420000," 3,420,000 ",,11/28/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Khác"
CTM83207,OTS432,Online,Thẻ,Apple,Viễn thông A,Có,23750000," 23,750,000 ",,4/22/2020,"Thông qua người thân, bạn bè, Website"
CTM83207,OTS63315,Online,Thẻ,HP,Nguyễn Kim,Không,18558000," 18,558,000 ",,7/17/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website, Khác"
CTM8324,OTS1006,Offline,Tiền mặt,Asus,FPT Shop,Có,18100000," 18,100,000 ",,10/12/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM83286,OTS901,Online,Thẻ,Dell,Phong Vũ,Có,19650000," 19,650,000 ",,5/11/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM83333,OTS227,Offline,Thẻ,HP,FPT Shop,Có,14690000," 14,690,000 ",,9/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM83416,OTS321,Offline,Thẻ,Dell,Viettel Store,Không,15700000," 15,700,000 ",,10/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM8353,OTS537,Online,Thẻ,Asus,Phong Vũ,Không,18686000," 18,686,000 ",,1/21/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM8353,OTS30,Offline,Thẻ,Lenovo,FPT Shop,Có,8050000," 8,050,000 ",,6/2/2020,Nhân viên cửa hàng bán Laptop
CTM83544,OTS601,Online,Thẻ,Apple,Khác,Có,20990000," 20,990,000 ",,8/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM83544,OTS50644,Offline,Tiền mặt,Asus,Viễn thông A,Không,14090000," 14,090,000 ",,11/26/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM83631,OTS941,Online,Thẻ,Lenovo,FPT Shop,Có,10070000," 10,070,000 ",,5/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM83662,OTS761,Offline,Tiền mặt,Dell,FPT Shop,Có,14900000," 14,900,000 ",,12/21/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM83772,OTS257,Online,Thẻ,Apple,Viettel Store,Có,23900000," 23,900,000 ",,9/15/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM83797,OTS366,Online,Thẻ,MSI,Viettel Store,Không,16760000," 16,760,000 ",,7/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM83809,OTS53082,Offline,Thẻ,Asus,Techcare,Không,11090000," 11,090,000 ",,1/27/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM83809,OTS423,Online,Thẻ,Dell,Viễn thông A,Có,10020000," 10,020,000 ",,3/20/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM83815,OTS10591,Offline,Thẻ,Acer,Viễn thông A,Không,14976000," 14,976,000 ",,6/23/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM83815,OTS146,Online,Thẻ,Asus,Khác,Có,15750000," 15,750,000 ",,9/28/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM83857,OTS320,Online,Thẻ,Dell,FPT Shop,Có,11740000," 11,740,000 ",,6/8/2020,Nhân viên cửa hàng bán Laptop
CTM84024,OTS81156,Offline,Tiền mặt,Acer,Phong Vũ,Không,12183000," 12,183,000 ",,7/13/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM84024,OTS273,Offline,Tiền mặt,Dell,Viễn thông A,Có,16240000," 16,240,000 ",,9/17/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM84162,OTS96792,Online,Thẻ,Asus,Phong Vũ,Không,6892000," 6,892,000 ",,6/27/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Khác"
CTM84162,OTS874,Offline,Tiền mặt,Asus,Điện máy xanh,Không,9170000," 9,170,000 ",,9/18/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM84225,OTS779,Offline,Thẻ,MSI,Phong Vũ,Có,21070000," 21,070,000 ",,10/19/2020,Mạng xã hội
CTM84428,OTS675,Online,Thẻ,Dell,FPT Shop,Không,13910000," 13,910,000 ",,9/24/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM84428,OTS17674,Offline,Tiền mặt,Asus,Techcare,Có,17680000," 17,680,000 ",,10/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM84500,OTS17809,Offline,Thẻ,MSI,Viễn thông A,Không,15491000," 15,491,000 ",,1/27/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM84500,OTS781,Offline,Tiền mặt,HP,Thế giới di động,Có,10340000," 10,340,000 ",,6/14/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM84504,OTS980,Offline,Thẻ,Asus,FPT Shop,Có,11570000," 11,570,000 ",,11/22/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM84682,OTS1033,Offline,Tiền mặt,HP,Nguyễn Kim,Có,11850000," 11,850,000 ",,2/9/2020,Nhân viên cửa hàng bán Laptop
CTM84712,OTS175,Online,Thẻ,HP,Phong Vũ,Không,13190000," 13,190,000 ",,6/25/2020,"Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM84729,OTS803,Online,Thẻ,Dell,Thế giới di động,Có,13030000," 13,030,000 ",,1/1/2020,"Thông qua người thân, bạn bè"
CTM84730,OTS62997,Online,Thẻ,HP,Techcare,Không,13101000," 13,101,000 ",,3/19/2020,Nhân viên cửa hàng bán Laptop
CTM84730,OTS418,Offline,Thẻ,HP,FPT Shop,Không,14350000," 14,350,000 ",,11/29/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM84777,OTS743,Offline,Thẻ,Dell,Thế giới di động,Có,12410000," 12,410,000 ",,10/13/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM848,OTS158,Online,Thẻ,HP,FPT Shop,Có,11800000," 11,800,000 ",,8/31/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM84891,OTS41,Offline,Thẻ,Dell,Điện máy xanh,Không,10440000," 10,440,000 ",,5/4/2020,"Phương tiện truyền thông (báo, tivi,...)"
CTM84975,OTS1073,Online,Thẻ,Asus,Điện máy xanh,Có,11450000," 11,450,000 ",,2/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM85083,OTS85053,Online,Thẻ,Asus,Nguyễn Kim,Không,"$1,360 "," 31,280,000 ",,8/21/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM85083,OTS285,Offline,Thẻ,Lenovo,Thế giới di động,Không,14350000," 14,350,000 ",,9/12/2020,Nhân viên cửa hàng bán Laptop
CTM85104,OTS674,Online,Thẻ,Asus,Thế giới di động,Có,10440000," 10,440,000 ",,5/21/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM85104,OTS3002,Offline,Tiền mặt,Asus,Viễn thông A,Không,13555000," 13,555,000 ",,9/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM85137,OTS399,Offline,Thẻ,Microsoft,Thế giới di động,Có,23190000," 23,190,000 ",,2/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM85138,OTS348,Offline,Tiền mặt,Asus,Techcare,Có,14840000," 14,840,000 ",,2/24/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM85138,OTS87359,Online,Thẻ,HP,Phong Vũ,Có,14259000," 14,259,000 ",,9/24/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM85161,OTS641,Offline,Tiền mặt,Asus,Khác,Có,"$2,711 "," 62,353,000 ",,5/15/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM85207,OTS557,Offline,Thẻ,Dell,FPT Shop,Không,10090000," 10,090,000 ",,8/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM8522,OTS1028,Online,Thẻ,Dell,FPT Shop,Có,18110000," 18,110,000 ",,2/19/2020,Nhân viên cửa hàng bán Laptop
CTM85671,OTS354,Online,Thẻ,Dell,FPT Shop,Có,18400000," 18,400,000 ",,2/29/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM85773,OTS840,Offline,Thẻ,HP,FPT Shop,Không,15520000," 15,520,000 ",,4/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM85811,OTS21328,Online,Thẻ,Asus,Phong Vũ,Có,11822000," 11,822,000 ",,2/20/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM85811,OTS1052,Online,Thẻ,Apple,Chợ Lớn,Có,"$1,333 "," 30,659,000 ",,10/14/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM85811,OTS65869,Offline,Thẻ,Asus,Viễn thông A,Không,12771000," 12,771,000 ",,10/30/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM85811,OTS64635,Online,Thẻ,MSI,Điện máy xanh,Có,11850000," 11,850,000 ",,12/30/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM8595,OTS471,Offline,Thẻ,Dell,FPT Shop,Có,10750000," 10,750,000 ",,3/1/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM8595,OTS37366,Offline,Tiền mặt,Acer,Phong Vũ,Không,11319000," 11,319,000 ",,10/29/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM8603,OTS404,Online,Thẻ,Dell,FPT Shop,Có,14800000," 14,800,000 ",,3/17/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
